lambda,offset,r,oos
0.0,194,0.060000000000000005,-0.004798821682397826
0.0,194,0.06999999999999999,-0.00486616319278293
0.0,194,0.08,-0.004701067558431251
0.0,194,0.09,-0.004611081860473497
0.0,194,0.09999999999999999,-0.004601785746431361
0.0,194,0.11,-0.0045202818376413115
0.0,194,0.12,-0.004417659351462044
0.0,194,0.13,-0.004388823845457877
0.0,194,0.14,-0.004328525492334907
0.0,195,0.01,0.007749881183046417
0.0,195,0.02,0.00804809838410835
0.0,195,0.03,0.00835214246739122
0.0,195,0.04,0.008629191481729297
0.0,195,0.05,0.008918905604646025
0.0,195,0.060000000000000005,0.009213017206806125
0.0,195,0.06999999999999999,0.009524456981774756
0.0,195,0.08,0.00981458710073187
0.0,195,0.09,0.010099605545676165
0.0,195,0.09999999999999999,0.010255718696144507
0.0,195,0.11,0.010679559174278952
0.0,195,0.12,0.010968433052288814
0.0,195,0.13,0.011261370675647508
0.0,195,0.14,0.011545274758472399
0.0,196,0.01,-0.01766447538512083
0.0,196,0.02,-0.017616766512559057
0.0,196,0.03,-0.017555305582527766
0.0,196,0.04,-0.017490681004255965
0.0,196,0.05,-0.01741497514658527
0.0,196,0.060000000000000005,-0.017364750208730604
0.0,196,0.06999999999999999,-0.017284252914651403
0.0,196,0.08,-0.017228181432707837
0.0,196,0.09,-0.0171505101193754
0.0,196,0.09999999999999999,-0.017068994436073914
0.0,196,0.11,-0.01697802954227252
0.0,196,0.12,-0.01688132505701264
0.0,196,0.13,-0.01682961010901628
0.0,196,0.14,-0.016724909769163673
0.0,197,0.01,0.00850291447586296
0.0,197,0.02,0.008884710505805613
0.0,197,0.03,0.009257194584182532
0.0,197,0.04,0.00957096195275621
0.0,197,0.05,0.009924839690412815
0.0,197,0.060000000000000005,0.01023533684093433
0.0,197,0.06999999999999999,0.010531290324729058
0.0,197,0.08,0.010910435795879657
0.0,197,0.09,0.011207298414809271
0.0,197,0.09999999999999999,0.011541654621863514
0.0,197,0.11,0.011829123304401144
0.0,197,0.12,0.012163634039996866
0.0,197,0.13,0.012439851763888198
0.0,197,0.14,0.012756031099274324
0.0,198,0.01,-0.002505950092491325
0.0,198,0.02,-0.0024052520867083316
0.0,198,0.03,-0.002341283023102509
0.0,198,0.04,-0.002251369670318566
0.0,198,0.05,-0.0021403826007246936
0.0,198,0.060000000000000005,-0.0020804438198377823
0.0,198,0.06999999999999999,-0.0019804683062267948
0.0,198,0.08,-0.0019409835136364705
0.0,198,0.09,-0.0018936653174979525
0.0,198,0.09999999999999999,-0.0018059865123228654
0.0,198,0.11,-0.0017347200474275085
0.0,198,0.12,-0.0017480184204556916
0.0,198,0.13,-0.0016017463768764895
0.0,198,0.14,-0.00155823635058692
0.0,199,0.01,-0.0029004463641917897
0.0,199,0.02,-0.002736828950207053
0.0,199,0.03,-0.0022885380387699856
0.0,199,0.04,-0.001830471379237743
0.0,199,0.05,-0.001998512055822798
0.0,199,0.060000000000000005,-0.0012112191561955965
0.0,199,0.06999999999999999,-0.0008954990742558696
0.0,199,0.08,-0.00079871455850709
0.0,199,0.09,-0.0002616780223603245
0.0,199,0.09999999999999999,4.86138692336025e-05
0.0,199,0.11,0.00034766077060090043
0.0,199,0.12,0.0006419635827302761
0.0,199,0.13,0.0009538692173421985
0.0,199,0.14,0.0012404824192265044
1e-07,1,0.01,0.011690696202210657
1e-07,1,0.02,0.011300261077101723
1e-07,1,0.03,0.010973990542425078
1e-07,1,0.04,0.011031757137450731
1e-07,1,0.05,0.010502625886283203
1e-07,1,0.060000000000000005,0.0105704961641083
1e-07,1,0.06999999999999999,0.0098717132516007
1e-07,1,0.08,0.009698062328449625
1e-07,1,0.09,0.009362895863508717
1e-07,1,0.09999999999999999,0.009367340538696412
1e-07,1,0.11,0.008994151764572
1e-07,1,0.12,0.008809515152326615
1e-07,1,0.13,0.008661863525814177
1e-07,1,0.14,0.008692254462142406
1e-07,2,0.01,0.004041804191525355
1e-07,2,0.02,0.004125706185013788
1e-07,2,0.03,0.004370242407439564
1e-07,2,0.04,0.004521245244000804
1e-07,2,0.05,0.004660559233212465
1e-07,2,0.060000000000000005,0.004752291878980454
1e-07,2,0.06999999999999999,0.004759952460713851
1e-07,2,0.08,0.00484572445245573
1e-07,2,0.09,0.0048905759792104465
1e-07,2,0.09999999999999999,0.004942742688660957
1e-07,2,0.11,0.004903174476998091
1e-07,2,0.12,0.005026828105388943
1e-07,2,0.13,0.005272477123772613
1e-07,2,0.14,0.00538086589574706
1e-07,3,0.01,0.0036871947394576487
1e-07,3,0.02,0.004302098671101753
1e-07,3,0.03,0.004280097945979705
1e-07,3,0.04,0.004492935053112312
1e-07,3,0.05,0.004605091623109385
1e-07,3,0.060000000000000005,0.004774694610398631
1e-07,3,0.06999999999999999,0.004558107724832854
1e-07,3,0.08,0.004868570079616911
1e-07,3,0.09,0.004984169776720079
1e-07,3,0.09999999999999999,0.0051447205158247555
1e-07,3,0.11,0.004903228355941463
1e-07,3,0.12,0.005194912247774533
1e-07,3,0.13,0.005239871598539706
1e-07,3,0.14,0.005373617906626589
1e-07,4,0.01,0.0036871947394576487
1e-07,4,0.02,0.004302295097858804
1e-07,4,0.03,0.004419020350697686
1e-07,4,0.04,0.004492935053112312
1e-07,4,0.05,0.004605091623109385
1e-07,4,0.060000000000000005,0.004774694610398631
1e-07,4,0.06999999999999999,0.00488781820592872
1e-07,4,0.08,0.004686230097717166
1e-07,4,0.09,0.004903801324891659
1e-07,4,0.09999999999999999,0.005140879849934103
1e-07,4,0.11,0.005142479423771197
1e-07,4,0.12,0.005194912247774533
1e-07,4,0.13,0.005239871598539706
1e-07,4,0.14,0.005373617906626589
1e-07,5,0.01,0.004066019120918904
1e-07,5,0.02,0.004302295097858804
1e-07,5,0.03,0.004419020350697686
1e-07,5,0.04,0.004492935053112312
1e-07,5,0.05,0.004605091623109385
1e-07,5,0.060000000000000005,0.004774694610398631
1e-07,5,0.06999999999999999,0.00488781820592872
1e-07,5,0.08,0.004686230097717166
1e-07,5,0.09,0.004984169776720079
1e-07,5,0.09999999999999999,0.0051447205158247555
1e-07,5,0.11,0.005142479423771197
1e-07,5,0.12,0.005194912247774533
1e-07,5,0.13,0.005217716116671324
1e-07,5,0.14,0.005373617906626589
1e-07,6,0.01,0.0016538147197482497
1e-07,6,0.02,0.0016880486334746169
1e-07,6,0.03,0.001705048492265936
1e-07,6,0.04,0.0017814244073087097
1e-07,6,0.05,0.0016958563505600514
1e-07,6,0.060000000000000005,0.0015934248204022992
1e-07,6,0.06999999999999999,0.0014278977169753045
1e-07,6,0.08,0.0012349123553214904
1e-07,6,0.09,0.0009739835691434487
1e-07,6,0.09999999999999999,0.0008323419212016377
1e-07,6,0.11,0.0007478521193651764
1e-07,6,0.12,0.000538277702609423
1e-07,6,0.13,0.00022101866140829902
1e-07,6,0.14,9.290203470005941e-05
1e-07,7,0.01,0.0035120223938299383
1e-07,7,0.02,0.0030548363672963973
1e-07,7,0.03,0.002634732964064612
1e-07,7,0.04,0.002481884282021813
1e-07,7,0.05,0.0025484091975698456
1e-07,7,0.060000000000000005,0.002105030952576266
1e-07,7,0.06999999999999999,0.0016982899787553116
1e-07,7,0.08,0.001422245998014242
1e-07,7,0.09,0.0011345144885776563
1e-07,7,0.09999999999999999,0.0008803190332582417
1e-07,7,0.11,0.000585320915352678
1e-07,7,0.12,0.0001702442747213125
1e-07,7,0.13,-2.944009309835795e-05
1e-07,7,0.14,-0.00033462464729744953
1e-07,8,0.01,0.010008473791826414
1e-07,8,0.02,0.010116206696755359
1e-07,8,0.03,0.010318017285106534
1e-07,8,0.04,0.010699426744818115
1e-07,8,0.05,0.01104150563302817
1e-07,8,0.060000000000000005,0.011461193790645866
1e-07,8,0.06999999999999999,0.011869157260919744
1e-07,8,0.08,0.012306362843993649
1e-07,8,0.09,0.012773006922020996
1e-07,8,0.09999999999999999,0.013140526021621246
1e-07,8,0.11,0.01334599385840099
1e-07,8,0.12,0.013532548066641132
1e-07,8,0.13,0.013757216900626411
1e-07,8,0.14,0.013713138122071438
1e-07,9,0.01,-0.008208532368273739
1e-07,9,0.02,-0.00811710917285362
1e-07,9,0.03,-0.007923085061098694
1e-07,9,0.04,-0.007596865240624718
1e-07,9,0.05,-0.00732591874753173
1e-07,9,0.060000000000000005,-0.007209448278737731
1e-07,9,0.06999999999999999,-0.00705994966901187
1e-07,9,0.08,-0.0069698335488988525
1e-07,9,0.09,-0.006837997152709471
1e-07,9,0.09999999999999999,-0.006662413830124127
1e-07,9,0.11,-0.0060976422537161535
1e-07,9,0.12,-0.006116410617663471
1e-07,9,0.13,-0.006169939749368004
1e-07,9,0.14,-0.006192398634387237
1e-07,10,0.01,-0.0005706306562508201
1e-07,10,0.02,-0.0003497551585695483
1e-07,10,0.03,-0.0001461847061465238
1e-07,10,0.04,8.193712052834146e-05
1e-07,10,0.05,0.00022636038087410146
1e-07,10,0.060000000000000005,0.00018816048033099345
1e-07,10,0.06999999999999999,0.00025197419440448066
1e-07,10,0.08,0.00044418417220465703
1e-07,10,0.09,0.00032647275320586006
1e-07,10,0.09999999999999999,0.00013947530713565894
1e-07,10,0.11,-6.0439447711301e-06
1e-07,10,0.12,-0.00046791095204458746
1e-07,10,0.13,-0.0005484205165356458
1e-07,10,0.14,-0.0005751634910620574
1e-07,11,0.01,-0.0005706306562508201
1e-07,11,0.02,-0.0003497551585695483
1e-07,11,0.03,-0.0001461847061465238
1e-07,11,0.04,8.193712052834146e-05
1e-07,11,0.05,0.0002362466601145228
1e-07,11,0.060000000000000005,0.00018816048033099345
1e-07,11,0.06999999999999999,0.00025197419440448066
1e-07,11,0.08,0.0004450288135915085
1e-07,11,0.09,0.00032429810455045574
1e-07,11,0.09999999999999999,0.00013947530713565894
1e-07,11,0.11,-0.00010054340084896321
1e-07,11,0.12,-0.00046862217800275156
1e-07,11,0.13,-0.0007330831345752587
1e-07,11,0.14,-0.0005751634910620574
1e-07,12,0.01,-0.0005706306562508201
1e-07,12,0.02,-0.00034910105221016424
1e-07,12,0.03,-0.0001461847061465238
1e-07,12,0.04,0.00010974203929966717
1e-07,12,0.05,0.0002362466601145228
1e-07,12,0.060000000000000005,0.00018816048033099345
1e-07,12,0.06999999999999999,0.0002676622589633925
1e-07,12,0.08,0.00044418417220465703
1e-07,12,0.09,0.00032429810455045574
1e-07,12,0.09999999999999999,0.00013947530713565894
1e-07,12,0.11,-0.00010054340084896321
1e-07,12,0.12,-0.00046791095204458746
1e-07,12,0.13,-0.0005484205165356458
1e-07,12,0.14,-0.0005751634910620574
1e-07,13,0.01,-0.007473364021882881
1e-07,13,0.02,-0.007241426366875522
1e-07,13,0.03,-0.007015522615597777
1e-07,13,0.04,-0.006870637026998589
1e-07,13,0.05,-0.006657026684521907
1e-07,13,0.060000000000000005,-0.0062791804953791774
1e-07,13,0.06999999999999999,-0.005990706042680077
1e-07,13,0.08,-0.005816931598172213
1e-07,13,0.09,-0.005847247057261529
1e-07,13,0.09999999999999999,-0.006048762842051104
1e-07,13,0.11,-0.006346235681268027
1e-07,13,0.12,-0.006446898535225632
1e-07,13,0.13,-0.006348866492150624
1e-07,13,0.14,-0.00637867045018629
1e-07,14,0.01,0.001252539095901924
1e-07,14,0.02,0.0013268481768712861
1e-07,14,0.03,0.0014374580437545156
1e-07,14,0.04,0.0011840160049026239
1e-07,14,0.05,0.0016435433974668848
1e-07,14,0.060000000000000005,0.0018543422906147976
1e-07,14,0.06999999999999999,0.0021756782038024588
1e-07,14,0.08,0.002409258077180631
1e-07,14,0.09,0.0026892941849116594
1e-07,14,0.09999999999999999,0.002854047803437025
1e-07,14,0.11,0.0031095606348569586
1e-07,14,0.12,0.0032678530947002748
1e-07,14,0.13,0.00341258778648893
1e-07,14,0.14,0.0025712728358982077
1e-07,15,0.01,-0.01743764074773152
1e-07,15,0.02,-0.01762113718839434
1e-07,15,0.03,-0.017479874472024395
1e-07,15,0.04,-0.017461865335392922
1e-07,15,0.05,-0.017248458741797597
1e-07,15,0.060000000000000005,-0.01722108900564603
1e-07,15,0.06999999999999999,-0.017233791204103316
1e-07,15,0.08,-0.01713544465027987
1e-07,15,0.09,-0.017073070585324663
1e-07,15,0.09999999999999999,-0.017098665784046563
1e-07,15,0.11,-0.017081378148802458
1e-07,15,0.12,-0.01706985824397201
1e-07,15,0.13,-0.017266192621500313
1e-07,15,0.14,-0.017507588622207658
1e-07,16,0.01,-0.00540984861045483
1e-07,16,0.02,-0.0055820125805562774
1e-07,16,0.03,-0.00561484886242169
1e-07,16,0.04,-0.005670309737090375
1e-07,16,0.05,-0.0058533772247040036
1e-07,16,0.060000000000000005,-0.006031766497435158
1e-07,16,0.06999999999999999,-0.006088655971382129
1e-07,16,0.08,-0.0062055365535643985
1e-07,16,0.09,-0.006287207935143696
1e-07,16,0.09999999999999999,-0.0062573266942303075
1e-07,16,0.11,-0.006224864081931307
1e-07,16,0.12,-0.006260934352403873
1e-07,16,0.13,-0.006214798249213854
1e-07,16,0.14,-0.006045535676000189
1e-07,17,0.01,-0.0005662205420294561
1e-07,17,0.02,-0.0003399443520423857
1e-07,17,0.03,-0.0003657715079152376
1e-07,17,0.04,-0.0007014103458769022
1e-07,17,0.05,-0.0008392972259131911
1e-07,17,0.060000000000000005,-0.0009185763916144561
1e-07,17,0.06999999999999999,-0.0010196695405045222
1e-07,17,0.08,-0.0010846578320450632
1e-07,17,0.09,-0.0012188309748609304
1e-07,17,0.09999999999999999,-0.0015907241190491837
1e-07,17,0.11,-0.0016383923836350706
1e-07,17,0.12,-0.0016483290583055943
1e-07,17,0.13,-0.0015569825367630127
1e-07,17,0.14,-0.0015436820362828537
1e-07,18,0.01,-0.0005324798705568495
1e-07,18,0.02,-0.0003399443520423857
1e-07,18,0.03,-0.00032754265176130216
1e-07,18,0.04,-0.0006362409417998583
1e-07,18,0.05,-0.0008392972259131911
1e-07,18,0.060000000000000005,-0.0010166074247634415
1e-07,18,0.06999999999999999,-0.0011936247298033973
1e-07,18,0.08,-0.0011473670205895542
1e-07,18,0.09,-0.0015757560467642307
1e-07,18,0.09999999999999999,-0.0015509185582929094
1e-07,18,0.11,-0.0016383923836350706
1e-07,18,0.12,-0.0016197348842896704
1e-07,18,0.13,-0.0015569825367630127
1e-07,18,0.14,-0.0015746031216207013
1e-07,19,0.01,-0.0005324798705568495
1e-07,19,0.02,-0.00041206137648888783
1e-07,19,0.03,-0.00032754265176130216
1e-07,19,0.04,-0.0007014103458769022
1e-07,19,0.05,-0.0008428397320374859
1e-07,19,0.060000000000000005,-0.0010166074247634415
1e-07,19,0.06999999999999999,-0.0010196695405045222
1e-07,19,0.08,-0.0010846578320450632
1e-07,19,0.09,-0.0015757560467642307
1e-07,19,0.09999999999999999,-0.0015907241190491837
1e-07,19,0.11,-0.0016383923836350706
1e-07,19,0.12,-0.0016483290583055943
1e-07,19,0.13,-0.0015787638156662277
1e-07,19,0.14,-0.0015746031216207013
1e-07,20,0.01,-0.002792363407919062
1e-07,20,0.02,-0.002393450008801432
1e-07,20,0.03,-0.0020530466934551355
1e-07,20,0.04,-0.0018995828043269596
1e-07,20,0.05,-0.001602341205287728
1e-07,20,0.060000000000000005,-0.001397176723763864
1e-07,20,0.06999999999999999,-0.0013950313719190968
1e-07,20,0.08,-0.0011620007127532547
1e-07,20,0.09,-0.0007108559296008501
1e-07,20,0.09999999999999999,-0.0006700620067985629
1e-07,20,0.11,-0.00047942773786914354
1e-07,20,0.12,3.987215771752463e-06
1e-07,20,0.13,0.0003386453992436575
1e-07,20,0.14,0.0005281717728499273
1e-07,21,0.01,0.004073017175486756
1e-07,21,0.02,0.00401189801782286
1e-07,21,0.03,0.003970955174568979
1e-07,21,0.04,0.004022666941380014
1e-07,21,0.05,0.004490405861949243
1e-07,21,0.060000000000000005,0.004672520177429536
1e-07,21,0.06999999999999999,0.0052869863521323
1e-07,21,0.08,0.005364141156903868
1e-07,21,0.09,0.005917782143813961
1e-07,21,0.09999999999999999,0.0060481786325481705
1e-07,21,0.11,0.006359404813992253
1e-07,21,0.12,0.006287824978008652
1e-07,21,0.13,0.006522006635069843
1e-07,21,0.14,0.006853899786578308
1e-07,22,0.01,0.011138900726322124
1e-07,22,0.02,0.011070548020369489
1e-07,22,0.03,0.011043805298889906
1e-07,22,0.04,0.011150645826683254
1e-07,22,0.05,0.011254603338004567
1e-07,22,0.060000000000000005,0.011296106592000817
1e-07,22,0.06999999999999999,0.011200506408992662
1e-07,22,0.08,0.01122580328577052
1e-07,22,0.09,0.011201115028737963
1e-07,22,0.09999999999999999,0.01126630991901564
1e-07,22,0.11,0.011021352769392716
1e-07,22,0.12,0.010998953171987028
1e-07,22,0.13,0.011015361908852538
1e-07,22,0.14,0.011064663131071276
1e-07,23,0.01,0.016691290707235146
1e-07,23,0.02,0.01721089513242023
1e-07,23,0.03,0.017699925910196385
1e-07,23,0.04,0.018067858771670685
1e-07,23,0.05,0.01830021354046689
1e-07,23,0.060000000000000005,0.018360083458871267
1e-07,23,0.06999999999999999,0.01854249145374008
1e-07,23,0.08,0.018547138523675198
1e-07,23,0.09,0.018547922634690198
1e-07,23,0.09999999999999999,0.01820370149269726
1e-07,23,0.11,0.01775421807375642
1e-07,23,0.12,0.01720943991501071
1e-07,23,0.13,0.016801520123672677
1e-07,23,0.14,0.01659334146459129
1e-07,24,0.01,-0.001789343598517059
1e-07,24,0.02,-0.0017286913393502559
1e-07,24,0.03,-0.0013914930451358065
1e-07,24,0.04,-0.0009049830942051064
1e-07,24,0.05,-0.0004233426312948442
1e-07,24,0.060000000000000005,-8.170628122313711e-05
1e-07,24,0.06999999999999999,0.00019117360461219223
1e-07,24,0.08,0.0005021673515924233
1e-07,24,0.09,0.0005539990394464096
1e-07,24,0.09999999999999999,0.001484211520783143
1e-07,24,0.11,0.0017929131988070834
1e-07,24,0.12,0.002079353050337453
1e-07,24,0.13,0.002170776848404083
1e-07,24,0.14,0.0021124275901070865
1e-07,25,0.01,-0.001783577535622062
1e-07,25,0.02,-0.0017286913393502559
1e-07,25,0.03,-0.0013914930451358065
1e-07,25,0.04,-0.0009049830942051064
1e-07,25,0.05,-0.0004233426312948442
1e-07,25,0.060000000000000005,-0.0004438312369072877
1e-07,25,0.06999999999999999,0.0001905156906896076
1e-07,25,0.08,0.0005810750335073026
1e-07,25,0.09,0.0005539990394464096
1e-07,25,0.09999999999999999,0.0015322797520420266
1e-07,25,0.11,0.0017929131988070834
1e-07,25,0.12,0.002079353050337453
1e-07,25,0.13,0.002170776848404083
1e-07,25,0.14,0.0021124275901070865
1e-07,26,0.01,-0.001789343598517059
1e-07,26,0.02,-0.0017201508719241199
1e-07,26,0.03,-0.0013914930451358065
1e-07,26,0.04,-0.0009082086252654825
1e-07,26,0.05,-0.00043442337704800954
1e-07,26,0.060000000000000005,-0.0004438312369072877
1e-07,26,0.06999999999999999,0.0001905156906896076
1e-07,26,0.08,0.0005810750335073026
1e-07,26,0.09,0.0007687118768733634
1e-07,26,0.09999999999999999,0.0015322797520420266
1e-07,26,0.11,0.0017929131988070834
1e-07,26,0.12,0.002079353050337453
1e-07,26,0.13,0.002170776848404083
1e-07,26,0.14,0.0021124275901070865
1e-07,27,0.01,-0.0022315049335800093
1e-07,27,0.02,-0.002260873195081511
1e-07,27,0.03,-0.002208592170162516
1e-07,27,0.04,-0.002008494817874041
1e-07,27,0.05,-0.0018985250994204192
1e-07,27,0.060000000000000005,-0.0012018459745362807
1e-07,27,0.06999999999999999,-0.0011505004786759852
1e-07,27,0.08,-0.001306501062773992
1e-07,27,0.09,-0.0010624010523790288
1e-07,27,0.09999999999999999,-0.0010979813267999955
1e-07,27,0.11,-0.0011473462740880904
1e-07,27,0.12,-0.0013437943882567732
1e-07,27,0.13,-0.0012650470547906074
1e-07,27,0.14,-0.0014687421902776676
1e-07,28,0.01,0.004163431109561854
1e-07,28,0.02,0.003980668789978339
1e-07,28,0.03,0.003834288978671597
1e-07,28,0.04,0.0037963188483650743
1e-07,28,0.05,0.003609724521202288
1e-07,28,0.060000000000000005,0.003549492309515282
1e-07,28,0.06999999999999999,0.0032877745454774378
1e-07,28,0.08,0.0030266253973697255
1e-07,28,0.09,0.002713313628347037
1e-07,28,0.09999999999999999,0.0020406922368923913
1e-07,28,0.11,0.0019599694344129334
1e-07,28,0.12,0.0019566910348771905
1e-07,28,0.13,0.0020988567077771542
1e-07,28,0.14,0.0020953634430928144
1e-07,29,0.01,-0.003035155422605561
1e-07,29,0.02,-0.00361736963725625
1e-07,29,0.03,-0.004052657136823045
1e-07,29,0.04,-0.004502433767821961
1e-07,29,0.05,-0.0050610972466819445
1e-07,29,0.060000000000000005,-0.00561599177099387
1e-07,29,0.06999999999999999,-0.006223945374290718
1e-07,29,0.08,-0.006772118108607419
1e-07,29,0.09,-0.0073982236811905
1e-07,29,0.09999999999999999,-0.007756124724714257
1e-07,29,0.11,-0.008221249396827755
1e-07,29,0.12,-0.008393211617513377
1e-07,29,0.13,-0.008515877252920518
1e-07,29,0.14,-0.008915126626516948
1e-07,30,0.01,-0.0012111403818516244
1e-07,30,0.02,-0.0015254433462380977
1e-07,30,0.03,-0.0018729036693248876
1e-07,30,0.04,-0.0025512734245860275
1e-07,30,0.05,-0.0030189013991862882
1e-07,30,0.060000000000000005,-0.0034105666095222004
1e-07,30,0.06999999999999999,-0.003948631064938322
1e-07,30,0.08,-0.004212913090248735
1e-07,30,0.09,-0.004279191070533389
1e-07,30,0.09999999999999999,-0.0044815903981154205
1e-07,30,0.11,-0.004916048645479841
1e-07,30,0.12,-0.005092721615736614
1e-07,30,0.13,-0.0053748584568287135
1e-07,30,0.14,-0.005455291978481793
1e-07,31,0.01,-0.003439383542665954
1e-07,31,0.02,-0.0037535966849446276
1e-07,31,0.03,-0.003787890562288521
1e-07,31,0.04,-0.0036844290824720517
1e-07,31,0.05,-0.0034778559122530736
1e-07,31,0.060000000000000005,-0.0032576714287069573
1e-07,31,0.06999999999999999,-0.0031123389569634287
1e-07,31,0.08,-0.002851705747066181
